//
/////////////////////////////////////////// SUNNY
//
// Amb            Amb_Obj        Amb_bl      Amb_Obj_bl     Dir            Sky top        Sky bot        SunCore        SunCorona      SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     radiosityIntensity    radiosityLimit    LightOnGround    LowCloudsRGB    TopCloudRGB    BottomCloudRGB    BlurRGB     WaterRGBA          blurAlpha    blurOffset
// Midnight
   225 202 196     90  90  90    49 49 49     85  85  85    254 248 234     79 199 255    135 193 175    254 128   0    254 127  10    12.8     1.0       1.0       255      50           0        1696.0      -8.0    27                    154               0.5              104  47  40      91  91  91    120  97  94        2  2  0      1 105 116 104      39.0         2.1     
// Amb            Amb_Obj        Amb_bl      Amb_Obj_bl     Dir            Sky top        Sky bot        SunCore        SunCorona      SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     radiosityIntensity    radiosityLimit    LightOnGround    LowCloudsRGB    TopCloudRGB    BottomCloudRGB    BlurRGB     WaterRGBA          blurAlpha    blurOffset
// Midday
   219 201 195    100  90  85    53 50 46     89  87  87    254 249 238     68 193 255    116 199 195    254 128   0    254 126  21    13.0     1.0       1.0       255       0          30        1406.0       5.0    27                    154               1.0              108  60  55     132 132 132    120 103 100        2  2  0      1 112 122 118      39.0         2.1     
// 1PM
   214 201 195    100 100 100    57 51 43     93  90  90    254 251 241     58 186 254     97 206 215    254 127   0    254 125  32    13.2     1.0       1.0       254       0          60        1116.0      -1.0    27                    155               1.0              111  73  69     172 172 172    119 108 107        2  2  0      2 120 128 131      39.0         2.1     
// 2PM
   209 201 195    100 100 100    61 52 40     97  93  92    254 253 244     47 180 254     78 212 235    254 127   0    254 124  43    13.4     1.0       1.0       255       0          90        1524.0      37.0    27                    155               1.0              115  86  84     213 213 213    119 114 113        2  2  0      2 127 134 145      39.0         2.1     
// 3PM
   204 201 195    100 100 100    65 54 37    102  96  95    255 255 248     37 175 255     60 219 255    254 128   0    254 124  54    13.6     1.0       1.0       254       0         120        1932.0      44.0    26                    155               1.0              120 100 100     255 255 255    120 120 120        3  3  0      3 135 141 160      39.0         2.1     
// 4PM
   201 198 193    100 100 100    63 52 36     99  93  90    255 253 233     29 169 255     45 217 250    253 128   0    253 123  53     9.0     1.0       1.0       254       0         120        1910.0      51.0    26                    155               1.0              120 100 100     255 255 255    120 120 120        2  2  0     21 136 142 128      39.0         2.1     
// 5PM
   199 196 191    100 100 100    61 51 36     96  91  85    255 251 218     22 163 255     30 215 246    253 128   0    253 124  53     9.6     1.0       1.0       255       0         120        1888.0      42.0    27                    156               1.0              120 100 100     255 255 255    120 120 120        2  2  0     39 137 144  96      39.0         2.1     
// 6PM
   197 194 189    100 100 100    59 50 36     93  88  80    254 248 203     14 156 254     15 213 242    253 127   0    253 123  53     9.0     1.0       1.0       254       0         119        1866.0      33.0    26                    156               1.0              119  99  99     254 254 254    119 119 119        1  1  0     58 137 146  64      39.0         2.1     
// 7PM
   195 192 187    100 100 100    57 49 36     90  86  75    254 246 188      7 150 254      0 212 238    253 127   0    253 123  53     8.1     1.0       1.0       254       0         119        1844.0      24.0    26                    156               0.4              119  99  99     254 254 254    119 119 119        1  1  0     76 138 148  31      39.0         2.1     
// 8PM
   193 191 186    100 100 100    56 49 36     88  84  71    255 245 174      0 145 255    127 176 138    254 128   0    254 124  54     9.6     1.8       1.0       255       0         120        1823.0      66.0    27                    156               1.0              120 100 100     255 255 255    120 120 120        1  1  0     95 140 150   0      39.0         2.1     
// 9PM
    48  48  33    100 100 100    87 73 68     58  49  41    252 165  86    123  93 158    196 154  29    255 128   0    255   0   0    11.0     1.6       1.0       201      30          68        1584.0     107.0    31                    157               1.0              120  70  70     183 173 166    135 119 114        0  0  0    243 183 108   0      39.0         2.1     
// 10PM
    68  70  81     95  95  95    64 37 34     54  50  46    172 118  70    182  62  40    208 120  52    255 165   0    255 142  29    12.5     1.4       1.0       201      30          68        1161.0    -100.0    50                    151               1.0              120  70  70     183 173 166    135 119 114        0  0  0    135 107  59  27      39.0         2.1     
// 11PM
    98  99 109    100 100 100    32 36 44     51  51  51     92  71  54      2   3  13     57  21   0    255 128   0    255   0   0    14.0     1.2       1.0       201      30          68        1177.0     191.0    50                    145               1.0              120  70  70     183 173 166    135 119 114        0  0  0     27  31  11  54      39.0         2.1     
